OID;SKU;Quantity
74148136173283;860104-425;3
74148136173283;GG9984U;1
74148136173283;GGC099K;1
74148136173283;GGH330U;3
74148136173283;K7X30UX;4
74148136173283;Q5X66RX-ZX;1
74148136173283;Q7W46RX-ZX;1
74148136173283;Q8K43RX-ZX;1
74148136173283;V1N29UW-ZX;2
74148136173283;X2F05RX-ZX;1
74148136173283;X6R25RA-ZX;10
74148136173283;X7V54RX-ZX;1
74148136178161;P0U00UU-ZX;1
74148136179211;U9S75UU;1
74148136202021;P4Q50UW-ZX;1
74148136202021;X3W49UW-ZX;1
74148136274181;583967-421;1
74148136274182;W7Q19RX-ZX;1
74148136287311;GG9727U;3
74148136287311;V1U81RX-ZX;1
74148136328061;Q3Q27EX-ZX;4
74148136328062;X7V51RX-ZX;1
74148136334081;GG9791U;4
74148136334081;M4R67RX-ZX;1
74148136334081;Q8K64RX-ZX;1
74148136334081;W7X58RX-ZX;1
74148136334081;X0F01RX-ZX;1
74148136334081;X5C58RX-ZX;1
74148136334081;X6P65RX-ZX;2
74148136334081;X7N25UW-ZX;1
74148136334081;X7W10EX-ZX;15
74148136334101;GGC105U;4
74148136394041;GG9821U;3
74148136442071;W4U90RX-ZX;1
74148136442072;W6Q06RX-ZX;1
74148136484021;668668-421;11
74148136484021;GGG315K;1
74148136484021;KL532U;3
74148136484021;P0K31RX;1
74148136490011;GGH017U;1
74148136490012;X1E45RX-ZX;3
74148136604051;XN375UU;10
74148136682101;646904-421;1
74148136682101;662082-421;9
74148136682101;7P94U4;12
74148136682101;9E49UU;1
74148136682101;GG9775U;1
74148136682101;GG9C06EX-ZX;1
74148136682101;GG9C18RX-ZX;4
74148136682101;GGG300U;1
74148136682101;GGH330U;1
74148136682101;GGL002U;7
74148136682101;K7X27UX;10
74148136682101;UM867U;1
74148136682101;X3GG02EX-ZX;6
74148136682101;X4R73RX;13
74148136772091;F6S74RX-ZX;3
74148136803191;Q8K41RX-ZX;14
74148136803192;C9E49UU;7
74148136803192;P5S01RX-ZX;9
74148136803192;X0Q29RA-ZX;1
74148136808071;GG319K;4
74148136808071;GGE094U;1
74148136808071;V1C40RX-ZX;3
74148136808071;X0E99RX-ZX;3
74148136808071;X1E45RX-ZX;2
74148136808071;X3U10UW-ZX;1
74148136808071;X4R07RX-ZXU;1
74148136808071;X9K76RX-ZX;1
74148136881181;E5P95UX;4
74148136881181;W4Q18RX-ZX;1
74148136881181;X3X18UW-ZX;1
74148136881181;X6X39RA-ZX;1
74148136892131;GG9586U;1
74148136892132;GG9587U;1
74148136982011;704558-421;10
74148136982011;GG864U;1
74148136982011;P5K00EX;1
74148136982011;Q7W46RX-ZX;1
74148136982011;Q8K43RX-ZX;4
74148136982011;X0F12RX-ZX;4
74148136982011;X9K81RX-ZX;10
74148136982012;GGH328U;3
74148136988161;GG7Q66US;6
74148136988162;765819-421;1
74148136988162;GGG302C;2
74148136988162;GGG963U;7
74148136988162;M4R47RX-ZX;4
74148136988162;U1X76UU;2
74148136988163;783363-425;1
74148136988164;724085-K21;1
74148136988164;GG9310U;12
74148136988164;GG9825U;2
74148136988164;GGL070U;8
74148136988164;KL541K;1
74148136988164;N9R55RX-ZX;1
74148136988164;P0K31RX;3
74148136988164;Q8K67RA-ZX;1
74148136988164;UP862U;1
74148136988164;X2F52RX-ZX;1
74148136988164;X3X18UW-ZX;1
74148136988164;X4K31RX-ZX;1
74148136988164;X7V53RX-ZX;1
74148136988164;X8R81UW-ZX;1
74148136988164;X9X60EX-ZX;1
74148137054141;P2GG43RX-ZX;2
74148137060101;V6K89RX-ZX;1
74148137066121;7P53U4;1
74148137066121;GGE061U;1
74148137066121;GGG921U;9
74148137066121;M5V05RX-ZX;1
74148137066121;P4X48RX-ZX;4
74148137066121;Q3Q25EX-ZX;1
74148137066121;Q8K62RX-ZX;1
74148137066121;U1W80UU;1
74148137066121;V219UW-ZX;1
74148137066121;W4P92UW-ZX;1
74148137066121;W8Q42RX-ZX;12
74148137066121;X0F07RX-ZX;1
74148137066121;X3GG11EX-ZX;1
74148137066121;X6Q54RX;1
74148137102051;W6Q09RX-ZX;1
74148137108151;GGE067U;1
74148137222061;778457-K21;1
74148137222061;783362-425;12
74148137222061;GG2W50U4;1
74148137222061;GGG708K;1
74148137222061;N3X45UW-ZX;1
74148137222061;Q0X58RX-ZX;5
74148137222061;QW937U;1
74148137222061;W9X88RX-ZX;13
74148137222061;X3GG12EX-ZX;1
74148137222061;X4P56UW-ZX;1
74148137222061;X7V51EX-ZX;3
74148137318041;X1G83RX-ZX;1
74148137318042;EH946U;9
74148137318042;GG9585U;1
74148137318042;GGH178U;1
74148137318042;KK780K;15
74148137318042;Q3Q20EX-ZX;19
74148137318042;Q8K55RX-ZX;9
74148137318042;X0F02RX-ZX;1
74148137318042;X7V50RX-ZX;12
74148137354071;X9K83RX-ZX;1
74148137384031;Q3K22RX-ZX;3
74148137402051;W4M90RX-ZX;9
74148137474081;M9U07U;1
74148137505181;X4K60EX-ZXK;1
74148137529231;GGG225K;3
74148137534041;X4K31RX-ZX;1
74148137534042;P1C50RX-ZX;1
74148137582061;M9U10U;1
74148137582061;Q5U20RX-ZX;1
74148137582061;Q6W72RX-ZX;12
74148137582061;W4Q16EX-ZX;1
74148137582061;W7Q66RX-ZX;1
74148137582061;X4K26RX-ZX;1
74148137582061;X5E38UW-ZX;14
74148137582062;X3GG11EX-ZX;6
74148137589241;GG9661U;1
74148137600121;X7V62EX-ZX;1
74148137618091;Q8K53RX-ZX;1
74148137618092;GGC772U;1
74148137618092;GGG241U;1
74148137618092;W4Q17EX-ZX;4
74148137618092;X3X18UW-ZX;1
74148137618093;GGE073U;1
74148137618094;N9R55RX-ZX;3
74148137630101;W8U29RX-ZX;2
74148137642011;X0F06RX;1
74148137666031;K5M13UU;1
74148137679261;X4K28RX-ZX;1
74148137715161;X2F03RX-ZX;11
74148137732141;GGG914U;1
74148137768131;W3L13UU;1
74148137768132;X6Q47EX-ZX;9
74148137780071;X3W47UW-ZX;1
74148137780111;L4P54U;1
74148137793251;F4M97UX;3
74148137804151;M9U07U;1
74148137804152;573090-421;1
74148137804152;646676-421;3
74148137804152;666158-K21;1
74148137804152;GG9C13RX-ZX;1
74148137804152;GGG304U;1
74148137804152;KK780K;1
74148137804152;X7N23UW-ZX;4
74148137804152;X7N25UW-ZXU;5
74148137804152;X7W17RX-ZX;1
74148137804152;X9X61EX-ZX;1
74148137823221;X2F52RX-ZX;2
74148137870031;GGE073U;1
74148137888071;GG8772K;4
74148137888071;GG9573U;3
74148137888071;GGC104U;1
74148137888071;GGG302K;1
74148137888071;M1F41UU;1
74148137888071;V1C40RX-ZX;1
74148137888071;W6Q01RX-ZX;5
74148137888071;X9X36RX-ZX;1
74148137888131;GG998U;4
74148137900111;G9W86UX;1
74148137900111;M4R72RX-ZX;1
74148137900111;W4U51RX-ZXU;1
74148137900111;X6Q59RX;3
74148137972051;GG327U;12
74148137972091;W0X08RX-ZX;10
74148137978011;GG0F18RX-ZXU;3
74148137978101;642121-421;1
74148137978101;GG9801U;1
74148137978101;GGC103K;1
74148137978101;L4P51U;1
74148137978101;X2F00RX-ZX;1
74148138146151;X6N53RX-ZXU;1
74148138152141;Q8K58RX-ZX;1
74148138158081;GG9825U;2
74148138254141;642106-421;9
74148138254141;837829-421;11
74148138254141;GG7Q75UU;11
74148138254141;GG9855U;15
74148138254141;GGG920U;5
74148138254141;GGG932U;1
74148138254141;N6Q25RX-ZX;1
74148138254141;U1X76UU;1
74148138254141;X3X16UW-ZX;1
74148138254141;X7W02RX-ZX;3
74148138254141;X9K73RX-ZX;3
74148138326091;X7V54RX-ZX;1
74148138374111;GG319K;1
74148138374112;Q8K60RX-ZX;2
74148138374113;860104-425;7
74148138464101;V1K10RX-ZX;1
74148138482081;470065-650;1
74148138482081;633405-421;10
74148138482081;GGE047U;2
74148138482081;GGG303U;1
74148138482081;GGG940U;1
74148138482081;GGL260U;1
74148138482081;P5K00EX;2
74148138482081;Q3Q25EX-ZX;8
74148138482081;UM870U;3
74148138482081;V7Q81RX-ZX;1
74148138482081;W4M78RX-ZX;1
74148138482081;X4R69EX-ZXU;1
74148138482081;X7H69RX-ZX;1
74148138482081;X7W10EX-ZX;1
74148138500021;492334-K21;1
74148138506011;UP863U;1
74148138554051;X7V58EX-ZX;1
74148138578111;V9H83UW-ZX;5
74148138578201;776973-425;1
74148138579331;755260-K21;1
74148138590181;X9K80RX-ZX;5
74148138590182;X7W17RX-ZX;1
74148138590183;M6F38UU;2
74148138590184;783363-425;1
74148138608151;G1X73RX-ZX;2
74148138608211;668357-K21;1
74148138645371;GG9587U;1
74148138645371;GGG237U;1
74148138645371;GGG922U;4
74148138645371;GGL255U;1
74148138645371;N001RX-ZX;1
74148138645371;P9K70U;13
74148138645371;W4U88RX-ZX;1
74148138645371;X3GG19RX-ZX;3
74148138699251;835264-421;1
74148138699251;GG9792U;1
74148138699251;GGC101K;1
74148138729281;641458-425;1
74148138729281;724083-K21;1
74148138729281;737287-425;1
74148138729281;F8C55UU;1
74148138729281;GGG912U;1
74148138729281;M9S89RX;11
74148138729281;V7R41RX;4
74148138729281;X0E93RX-ZX;1
74148138729281;X3GG05RX-ZX;1
74148138740171;GG316U;1
74148138741261;837826-421;1
74148138741261;GG864U;1
74148138741261;GG9981U;1
74148138741261;GGE094U;1
74148138741261;GGG312U;3
74148138741261;X4R07RX-ZXU;10
74148138741262;X9X62RX-ZX;1
74148138746231;GGC105U;1
74148138753301;P5S01RX-ZX;1
74148138782241;774435-425;1
74148138782241;GG9G67UU;1
74148138782241;GGG914U;1
74148138782241;GGG941U;8
74148138782241;Q8K68RX-ZX;1
74148138782241;UE459K;1
74148138782241;W4Q15EX-ZX;2
74148138782241;X6P03RA;1
74148138782241;X6Q45EX-ZX;5
74148138789361;470065-650;1
74148138789361;860103-425;4
74148138789361;Q8K55RX-ZX;1
74148138789361;W8Q72RX-ZX;5
74148138789361;X9X34RX-ZXU;1
74148138794141;470065-822;1
74148138794141;GGC105U;1
74148138794141;GGC772U;1
74148138794141;GGG536U;1
74148138794141;K7X26UX;1
74148138794141;K7X27UX;1
74148138794141;N2G74U;1
74148138794141;Q0X51RX-ZX;1
74148138794141;Q7X52RX-ZX;1
74148138794141;X4K26RX-ZX;1
74148138794141;X7W12EX-ZX;4
74148138794141;X9K57UW-ZX;1
74148138794141;X9X14RX-ZX;5
74148138819271;765821-421;12
74148138819381;491335-421;2
74148138878031;GG9137U;1
74148138884061;X5K63RX-ZX;9
74148138890071;N6Q25RX-ZX;1
74148138897391;507782-K21;1
74148139022081;658247-K21;1
74148139022081;GG858U;1
74148139022081;GG9728U;1
74148139022081;GGC104U;5
74148139022081;GGG306C;1
74148139022081;GGH016U;1
74148139022081;V8L70RX-ZX;11
74148139022081;W5U00UW-ZX;8
74148139022081;X0N34RX-ZX;4
74148139022081;X4K70RX;1
74148139022082;L2X02RX-ZX;1
74148139022083;646675-421;1
74148139022083;760133-K21;1
74148139022083;769504-K21;1
74148139022083;Q3Q34EX-ZX;1
74148139022083;Q4U11RX-ZX;13
74148139022083;Q4U96RX-ZX;1
74148139022083;V2F33RX;13
74148139022083;X3GG14EX-ZX;4
74148139022083;X3GG18RX-ZX;1
74148139022083;X7W15RX-ZX;1
74148139022084;Q5W04UW-ZX;4
74148139028011;Q3Q34EX-ZX;1
74148139070041;GG9145U;1
74148139112051;GG2W50U4;1
74148139112051;GGG921U;1
74148139112051;P4Q42RX-ZX;1
74148139112051;Q8K49RX-ZX;1
74148139112051;UW576U;1
74148139112051;X4K70RX;8
74148139112051;X5C58RX-ZX;1
74148139112052;F3GG72UX;1
74148139112052;GG318K;4
74148139112052;GG333U;1
74148139112052;GG9783U;13
74148139112052;GG9C19RX-ZX;1
74148139112052;L2X02RX-ZX;2
74148139112052;U9S75UU;4
74148139112052;X6Q54RX;12
74148139112052;X9K73RX-ZX;19
74148139112053;778452-K21;17
74148139112053;GG9661U;3
74148139112053;GGH019U;4
74148139112053;N8P76RX;1
74148139112053;P1G42RX-ZXU;1
74148139112053;V1C39RX-ZX;2
74148139112053;X3K09RX;1
74148139112053;X7N25UW-ZX;1
74148139112053;X7W10RX-ZX;1
74148139112053;X9K86RX-ZX;1
74148139112054;X0P28RA-ZX;3
74148139124091;583967-421;1
74148139124091;784104-425;1
74148139124091;GG9265U;1
74148139124091;GG9801U;1
74148139124091;GGE015U;1
74148139124091;P5S01RX-ZX;11
74148139124091;Q3K07EX-ZX;7
74148139124091;W4U90RX-ZX;1
74148139124091;X3W49UW-ZX;1
74148139124091;X6Q54EX-ZX;1
74148139124091;X7V64RX-ZX;1
74148139370071;GGG932U;1
74148139394021;V9H83UW-ZX;3
74148139460081;633405-421;4
74148139460081;668666-421;1
74148139460081;818208-K21;9
74148139460081;GG9979U;1
74148139460081;GGH019U;1
74148139460081;L4P54U;1
74148139460081;Q8K44RX-ZX;1
74148139460081;UGG822K;9
74148139460081;X0P28RA-ZX;1
74148139460081;X7W00RX-ZX;12
74148139490111;838123-425;1
74148139544101;W4Q15EX-ZX;2
74148139550041;7Q14U4;1
74148139568031;P4Q52UW-ZX;25
74148139568031;V1U81RX-ZX;12
74148139568031;X6X93RX-ZX;1
74148139568031;XW476U4;1
74148139592061;GGH329U;1
74148139592091;X4K41RA-ZX;1
74148139820031;GGG920U;1
74148139958051;X9X77RX-ZX;1
74148139970041;677198-421;3
74148139982061;X4GG23RX-ZX;3
74148140018141;Q5W06UW-ZX;6
74148140019301;7Q13UX;4
74148140048181;668357-K21;1
74148140049331;Q8K49RX-ZX;3
74148140067371;V2F27RX;12
74148140072201;GGG336U;1
74148140072202;GG9834U;6
74148140072203;W4M72RX-ZX;1
74148140072204;752689-K21;1
74148140072204;GG2V34RX-ZX;1
74148140072204;GG9311U;3
74148140072204;GG9639U;1
74148140072204;Q6X42RX-ZX;3
74148140072204;X3U87UU;1
74148140078021;GGH016U;3
74148140078022;733739-421;2
74148140078023;X0N05UU;1
74148140078024;Q6X14RX-ZX;1
74148140115251;P3U14RX-ZX;1
74148140115252;642107-421;1
74148140115252;GG320K;3
74148140115252;GG330U;1
74148140115252;GG7Q66US;1
74148140115252;GG9448U;1
74148140115252;GG9783U;1
74148140115252;P4Q42RX-ZX;1
74148140115252;Q8K44RX-ZX;1
74148140115252;QW937U;11
74148140115252;V2F27RX;1
74148140115252;X993UW-ZX;1
74148140133361;GG2V34RX-ZXU;1
74148140133362;470065-650;11
74148140133362;666160-K21;1
74148140133362;838124-425;3
74148140133362;C6Q18U4;1
74148140133362;GG9145U;11
74148140133362;GG9772U;2
74148140133362;GGG928U;1
74148140133362;L4P52U;1
74148140133362;M4R64RX-ZX;1
74148140133362;P1C50RX-ZX;4
74148140133362;Q5K31RX-ZX;12
74148140133362;V2F34RX-ZX;1
74148140162061;GG372U;1
74148140175221;724082-K21;4
74148140175221;GGG708U;2
74148140175221;L5N91UU;1
74148140175221;X3K10RX;1
74148140175221;X4R69RX;1
74148140175221;X9K56UW-ZX;1
74148140204031;668666-421;10
74148140204031;724082-K21;1
74148140204031;768345-425;10
74148140204031;GGG307U;4
74148140204031;GGL261U;1
74148140204031;KL532U;1
74148140204031;M5V07RX-ZX;1
74148140204031;W2V80RX-ZX;6
74148140204031;W4Q18RX-ZX;3
74148140204031;W4U54RX-ZXU;13
74148140204031;X0E96RX-ZX;1
74148140204031;X3GG07RX-ZX;10
74148140204031;X4R69EX-ZXU;2
74148140204031;X9K83RX-ZX;23
74148140204031;X9X34RX-ZXU;1
74148140205341;GG9C12EX-ZXU;1
74148140205341;GGG305U;1
74148140210161;X6P03RA;11
74148140247231;GG8433U;1
74148140247231;GGG296U;1
74148140247231;Q3Q34EX-ZX;12
74148140247231;QR480K;1
74148140247231;V6L20RX-ZX;1
74148140247231;W6Q01RX-ZX;1
74148140247231;X0F12RX-ZX;1
74148140247231;X3K76RA-ZX;9
74148140247231;X4R07RX-ZXU;1
74148140247231;X6Q47EX-ZX;1
74148140247231;X6R48RX-ZX;5
74148140247231;X7W12RX-ZX;1
74148140247231;X9K79RX-ZX;5
74148140258171;P3U14RX-ZX;1
74148140270081;M4R70RX-ZX;1
74148140270101;V1K03RX-ZX;1
74148140276011;GGG937U;1
74148140276011;GS917UX;1
74148140276011;M9U07U;4
74148140276011;N1W94U;1
74148140277321;823559-K21;1
74148140277322;GGG939U;1
74148140283271;492334-K21;2
74148140283271;785836-K21;9
74148140283271;GG7Q75UU;1
74148140283271;GG858U;1
74148140283271;GG9779U;2
74148140283271;GG9792U;4
74148140283271;GG9826U;11
74148140283271;GGG306C;1
74148140283271;Q8K68RX-ZX;4
74148140283271;V2H43RX-ZX;1
74148140283271;W8P00RX-ZX;1
74148140283271;W8Q51RX-ZX;2
74148140283271;X0N78RA-ZX;2
74148140283271;X6Q47EX-ZX;3
74148140283271;X9K79RX-ZX;8
74148140312111;GGL002U;10
74148140312131;W9X88RX-ZX;1
74148140324051;K1U77U4;2
74148140343281;492334-K21;1
74148140348191;GG378U;1
74148140348192;L4P54U;1
74148140438021;GG9575U;12
74148140456091;P6S30UW;1
74148140486141;W7Q21RX-ZX;1
74148140486142;X7W00RX-ZX;1
74148140486143;633405-421;1
74148140486144;803860-K21;4
74148140528111;GG9856U;2
74148140540011;642121-421;7
74148140552041;724085-K21;9
74148140588121;GGG962U;1
74148140588122;V5GG61UU;1
74148140588123;727026-K21;1
74148140588123;752689-K21;1
74148140588123;760133-K21;1
74148140588123;GG311U;1
74148140588123;GG330U;1
74148140588123;GG9586U;1
74148140588123;GGC691U;1
74148140588123;GGG510U;11
74148140588123;GGG708U;4
74148140588123;GGG960U;1
74148140588123;UQ233K;13
74148140588123;V7R50RX-ZX;7
74148140588123;X3K59RX-ZX;10
74148140588123;X4K32RX-ZX;1
74148140588123;X7V61RX-ZX;1
74148140588124;X0F06RX;1
74148140624101;W8P11RX-ZX;1
74148140654151;N0P75RX-ZX;1
74148140654152;Q4U43RX-ZX;1
74148140690051;GGH328U;4
74148140702131;X3GG19RX-ZX;8
74148140733431;X3X18UW-ZX;1
74148140738181;N3X46UW-ZX;1
74148140738182;P6S30UW;1
74148140757381;P4Q51UW-ZX;10
74148140757481;666161-K21;1
74148140757481;GG2V34RX-ZXU;1
74148140757481;GGL002U;1
74148140757481;X7N76UW-ZX;1
74148140763411;642105-421;3
74148140774131;GGC104U;2
74148140774132;724086-K21;1
74148140774132;860104-425;1
74148140774132;GG858U;1
74148140774132;GG9823U;6
74148140774132;GGG221U;8
74148140774132;GGL001U;3
74148140774132;K0Q34UU;3
74148140774132;M9K18RX-ZXU;1
74148140774132;P6S25UW;1
74148140774132;Q5X66RX-ZX;1
74148140774132;X4R73RX;1
74148140774132;X7W10EX-ZX;1
74148140774132;X9X34RX-ZX;1
74148140775261;GGG894U;4
74148140775261;U1X76UU;1
74148140775321;GG7Q66US;4
74148140775321;GG9587U;1
74148140775321;GG9624U;4
74148140775321;GGG302K;1
74148140775321;N001RX-ZX;1
74148140775321;W8Q53RX-ZX;1
74148140775322;P4P60RX-ZX;1
74148140780081;X7W10EX-ZX;1
74148140792121;GG9854U;3
74148140792122;GGC103U;1
74148140805391;X9X60EX-ZX;1
74148140823241;P3Q95RX-ZX;8
74148140829251;X3W47UW-ZX;4
74148140829361;M4R63RX-ZX;1
74148140841511;603251-K21;1
74148140841511;703931-421;1
74148140841511;GG9540U;1
74148140841511;GGE074U;2
74148140841511;N6Q25RX-ZX;5
74148140841511;N9R55RX-ZX;1
74148140841511;Q5X52RX-ZX;1
74148140841511;Q7W37RX-ZX;1
74148140852011;L2X06RX-ZX;1
74148140882231;X4K60EX-ZXK;1
74148140883491;703930-421;1
74148140883492;X4GG52EX-ZXU;13
74148140931471;GG315U;1
74148140943301;X3GG07RX-ZX;1
74148140948161;727026-K21;4
74148140954141;X7W00EX-ZX;2
74148140954142;GG9137U;4
74148140960021;W2V95RX-ZX;1
74148140973421;491335-421;7
74148140973421;860103-425;1
74148140973421;F3GG72UX;7
74148140973421;Q3K07EX-ZX;3
74148140973421;X4K29RX-ZX;1
74148141003311;724086-K21;1
74148141003311;M1F41UU;1
74148141014191;X4H60RX-ZX;1
74148141032091;X3GG10EX-ZX;1
74148141032092;X4GG10RX-ZX;6
74148141050101;765819-421;1
74148141056201;GG9794U;2
74148141062041;V7R41RX;1
74148141087361;GG336U;1
74148141093471;UM447U;1
74148141111481;GG9586U;1
74148141116101;GG858U;1
74148141116101;GGC104U;1
74148141116101;GGG315U;1
74148141116101;K1M38UU;1
74148141116101;KK780K;9
74148141116101;P1G36EX-ZXU;1
74148141116101;Q8K43RX-ZX;1
74148141116101;X0N05UU;13
74148141116101;X5E38UW-ZX;10
74148141116101;X7V50RX-ZX;19
74148141116101;X9K83RX-ZX;1
74148141116101;X9X36RX-ZX;1
74148141117511;GG3G07U4;1
74148141117511;Q8K46RX-ZX;3
74148141117511;X6Q47EX-ZX;1
74148141117511;X7V64RX-ZX;1
74148141123291;F8C55UU;1
74148141123291;GG9793U;1
74148141123291;GGE022U;1
74148141123291;M4R70RX-ZX;11
74148141123291;P2U80RX-ZX;1
74148141123291;P3Q95RX-ZX;1
74148141123291;Q5K31RX-ZX;1
74148141123291;Q8K60RX-ZX;1
74148141123291;UW576U;11
74148141123291;X3K11RX-ZX;1
74148141123291;X7U87UW-ZX;1
74148141123291;X9X46RX-ZXU;1
74148141147181;752686-K21;1
74148141147181;803860-K21;1
74148141147181;GG9794U;13
74148141147181;GG9G67UU;1
74148141147181;GGG091U;4
74148141147181;GGG238U;1
74148141147181;GGG241U;4
74148141147181;GGG350U;1
74148141147181;GGG940U;1
74148141147181;M2GG71UX;1
74148141147181;P9H89U;1
74148141147181;QW937U;9
74148141147181;V5GG61UU;2
74148141147181;X5K63RX-ZX;3
74148141147181;X6Q48EX-ZX;1
74148141147182;X9K78RX-ZX;1
74148141147441;W3M13EX-ZX;13
74148141147442;E5P95UX;3
74148141194091;W4M90RX-ZX;1
74148141206051;X7W00RX-ZX;1
74148141206071;668668-421;4
74148141207271;KL532U;6
74148141213301;778456-K21;1
74148141218121;X0N82RA-ZX;1
74148141254011;589152-421;1
74148141254011;GGL255U;10
74148141254011;K7K99U4;5
74148141254011;M1N96UU;1
74148141254011;Q8K68RX-ZX;1
74148141254011;X6Q49EX-ZX;1
74148141256531;724083-K21;1
74148141256531;769504-K21;1
74148141256531;K7C09U4;1
74148141256531;W4U51RX-ZX;1
74148141256531;X3K76RA-ZX;7
74148141273241;GGL261U;1
74148141273241;X2F52RX-ZX;1
74148141278041;835847-425;1
74148141278151;X3W49UW-ZX;3
74148141278152;M1N96UU;1
74148141278153;648255-421;1
74148141278153;GG377U;1
74148141278153;GGL258U;1
74148141278153;P1G36EX-ZXU;1
74148141278153;P2GG59RA-ZX;9
74148141278153;P4Q42RX-ZX;1
74148141278153;V5GG61UU;1
74148141278153;X0E94RX-ZX;8
74148141278153;X6Q53EX-ZX;4
74148141308031;W2W94RX-ZX;1
74148141315371;666161-K21;1
74148141315371;C8R07U;2
74148141315371;GG9310U;1
74148141315371;GG9626U;1
74148141315371;GGG302U2;1
74148141315371;GGG315K;1
74148141315371;M4R70RX-ZX;1
74148141315371;M9U09U;1
74148141315371;Q5X52RX-ZX;1
74148141315371;X6R24RA-ZX;1
74148141315371;X6R25RA-ZX;1
74148141315371;X8R81UW-ZX;1
74148141315371;X9K86RX-ZX;1
74148141315371;X9X77EX-ZX;7
74148141315372;769505-K21;4
74148141332061;M5V05RX-ZX;7
74148141332062;UM445U;1
74148141333491;X9X14RX-ZX;2
74148141351381;N6Q58RX-ZX;1
74148141363421;W4U89RX-ZX;3
74148141375401;GG9791U;1
74148141375402;L4P52U;1
74148141380021;W8Q51RX-ZX;11
74148141417331;X6Q47EX-ZX;1
74148141488011;838502-421;1
74148141495171;788148-425;1
74148141561181;X0N79RA-ZX;1
74148141572041;X3GG18RX-ZX;1
74148141584101;492336-K21;4
74148141584101;823559-K21;1
74148141584101;GG9137U;1
74148141584101;GG9473U;1
74148141584101;GG9793U;3
74148141584101;GGE005U;3
74148141584101;GGF844U;1
74148141584101;GGG306C;1
74148141584101;GGG350U;1
74148141584101;Q8K46RX-ZX;1
74148141584101;V8L64RX-ZX;1
74148141584101;X0Q29RA-ZX;4
74148141584101;X7F58RX-ZX;25
74148141584101;X7V52RX-ZX;1
74148141584101;X9X22RX-ZX;1
74148141663211;X3K57RX-ZX;1
74148141746111;677278-421;4
74148141746111;GG369U;1
74148141746111;GG9473U;1
74148141746111;GGG315U;1
74148141746111;L2S55RX-ZX;1
74148141746112;X3GG11EX-ZX;4
74148141746121;GG9727U;1
74148141752021;Q8K53RX-ZX;1
74148141752022;Q8K53RX-ZX;1
74148141752031;W4U88RX-ZX;1
74148141753221;646676-421;1
74148141753221;646905-421;1
74148141753221;C9F26UU;4
74148141753221;GG9532U;1
