State	 City
MN	Booomington
MN	Fridley
MN	Spring Lake Park
MN	Coon Rapids
MN	Blaine
MN	Edina
MN	Edina
MN	Bloomington
MN	Minneapolis
MN	Brooklyn Park
MN	Bloomington
MN	Edina
MN	Plymouth
MN	Brooklyn Park
MN	Plymouth
MN	Long Lake
MN	Plymouth
MN	Plymouth
MN	Coon Rapids
MN	Brooklyn Park
MN	Brooklyn Park
MN	Brooklyn Park
MN	Plymouth
MN	Plymouth
MN	Coon Rapids
MN	Blaine
MN	Nofoundcity
MN	Minneapolis
MN	Pine River
MN	Grand Marais
MN	Grand Portage
MN	Silver Bay
MN	Tofte
MN	Two Harbors
MN	Askov
MN	Aurora
MN	Babbitt
MN	Barnum
MN	Bovey
MN	Britt
MN	Buhl
MN	Carlton
MN	Chisholm
MN	Cloquet
MN	Cohasset
MN	Coleraine
MN	Cook
MN	Togo
MN	Cotton
MN	Cromwell
MN	Ely
MN	Esko
MN	Eveleth
MN	Finlayson
MN	Finalyson
MN	Finlayson
MN	Floodwood
MN	Gilbert
MN	Grand Rapids
MN	Calumet
MN	Hibbing
MN	Hill City
MN	Iron
MN	Keewatin
MN	McGregor
MN	Marble
MN	Moose Lake
MN	Mountain Iron
MN	Nashwauk
MN	Orr
MN	Nett Lake
MN	Saginaw
MN	Culver
MN	Sawyer
MN	Tower
MN	Nofoundcity
MN	Virginia
MN	Warba
MN	Willow River
MN	Wrenshall
MN	Duluth
MN	Duluth
MN	Duluth
MN	Duluth
MN	Duluth
MN	Duluth
MN	Duluth
MN	Proctor
MN	Duluth
MN	Duluth
MN	Hermantown
MN	Duluth
MN	Rochester
MN	Rochester
MN	Rochester
MN	Rochester
MN	Adams
MN	Altura
MN	Austin
MN	Blooming Prairie
MN	Brownsdale
MN	Byron
MN	Caledonia
MN	Chatfield
MN	Dakota
MN	Dodge Center
MN	Elgin
MN	Eyota
MN	Grand Meadow
MN	Harmony
MN	Hayfield
MN	Hokah
MN	Houston
MN	Kasson
MN	Kellogg
MN	Kenyon
MN	La Crescent
MN	Lacrescent
MN	Lanesboro
MN	Leroy
MN	Lewiston
MN	Lyle
MN	Mabel
MN	Mazeppa
MN	Dover
MN	Minnesota City
MN	Peterson
MN	Pine Island
MN	Plainview
MN	Preston
MN	Rollingstone
MN	Rose Creek
MN	Rushford
MN	St Charles
MN	Spring Grove
MN	Spring Valley
MN	Stewartville
MN	Wabasha
MN	Wanamingo
MN	Winona
MN	Wykoff
MN	Zumbrota
MN	Mankato
MN	North Mankato
MN	North Mankato
MN	Albert Lea
MN	Alden
MN	Belle Plaine
MN	Blue Earth
MN	Bricelyn
MN	Cleveland
MN	Comfrey
MN	Eagle Lake
MN	Ellendale
MN	Elmore
MN	Fairmont
MN	Glenville
MN	Good Thunder
MN	Granada
MN	Henderson
MN	Janesville
MN	Lafayette
MN	Lake Crystal
MN	Lecenter
MN	Le Center
MN	Lesueur
MN	Le Sueur
MN	Madelia
MN	Madison Lake
MN	Mapleton
MN	Minnesota Lake
MN	Montgomery
MN	New Prague
MN	New Richland
MN	New Ulm
MN	Nicollet
MN	St Clair
MN	St James
MN	St Peter
MN	Sleepy Eye
MN	Springfield
MN	Truman
MN	Waseca
MN	Waterville
MN	Wells
MN	Winnebago
MN	Windom
MN	Adrian
MN	Arco
MN	Beaver Creek
MN	Brewster
MN	Butterfield
MN	Edgerton
MN	Ellsworth
MN	Fulda
MN	Hendricks
MN	Heron Lake
MN	Hills
MN	Ivanhoe
MN	Jackson
MN	Jeffers
MN	Lake Benton
MN	Lakefield
MN	Lamberton
MN	Luverne
MN	Lynd
MN	Magnolia
MN	Mountain Lake
MN	Okabena
MN	Luverne
MN	Pipestone
MN	Round Lake
MN	Russell
MN	Ruthton
MN	Sherburn
MN	Slayton
MN	Tracy
MN	Trimont
MN	Tyler
MN	Walnut Grove
MN	Welcome
MN	Westbrook
MN	Worthington
MN	Willmar
MN	Appleton
MN	Atwater
MN	Beardsley
MN	Belview
MN	Benson
MN	Browns Valley
MN	Canby
MN	Chokio
MN	Clara City
MN	Clarkfield
MN	Clinton
MN	Cosmos
MN	Cottonwood
MN	Danube
MN	Dawson
MN	Echo
MN	Graceville
MN	Granite Falls
MN	Grove City
MN	Hancock
MN	Herman
MN	Kerkhoven
MN	Madison
MN	Marshall
MN	Maynard
MN	Milroy
MN	Minneota
MN	St Leo
MN	Montevideo
MN	Morgan
MN	Morris
MN	Murdock
MN	New London
MN	Olivia
MN	Ortonville
MN	Raymond
MN	Redwood Falls
MN	Renville
MN	Vesta
MN	Wabasso
MN	Wheaton
MN	St Cloud
MN	St Cloud
MN	St Cloud
MN	St Cloud
MN	Albany
MN	Alexandria
MN	Ashby
MN	Avon
MN	Barrett
MN	Belgrade
MN	Brandon
MN	Brooten
MN	Carlos
MN	Cold Spring
MN	Cyrus
MN	Evansville
MN	Nofoundcity
MN	Foley
MN	Garfield
MN	Glenwood
MN	Grey Eagle
MN	Nofoundcity
MN	Holdingford
MN	Isle
MN	Kensington
MN	Little Falls
MN	Long Prairie
MN	Melrose
MN	Milaca
MN	Miltona
MN	Ogilvie
MN	Onamia
MN	Osakis
MN	Parkers Prairie
MN	Paynesville
MN	Pierz
MN	Rice
MN	Richmond
MN	Rockville
MN	Royalton
MN	St Joseph
MN	Sartell
MN	Sauk Center
MN	Melrose
MN	Sauk Center
MN	Sauk Rapids
MN	Starbuck
MN	Swanville
MN	Upsala
MN	Waite Park
MN	Brainerd
MN	Baxter
MN	Aitkin
MN	Backus
MN	Bertha
MN	Browerville
MN	Clarissa
MN	Crosby
MN	Crosslake
MN	Eagle Bend
MN	Hackensack
MN	Ironton
MN	Laporte
MN	Menahga
MN	Motley
MN	Nevis
MN	Nisswa
MN	Palisade
MN	Park Rapids
MN	Breezy Point
MN	Pequot Lakes
MN	Pillager
MN	Pine River
MN	Randall
MN	Sebeka
MN	Staples
MN	Verndale
MN	Wadena
MN	Walker
MN	Detroit Lakes
MN	Ada
MN	Audubon
MN	Barnesville
MN	Battle Lake
MN	Breckenridge
MN	Callaway
MN	Campbell
MN	Climax
MN	Deer Creek
MN	Dilworth
MN	Elbow Lake
MN	Erskine
MN	Fergus Falls
MN	Fertile
MN	Fosston
MN	Frazee
MN	Gary
MN	Glyndon
MN	Halstad
MN	Hawley
MN	Hendrum
MN	Henning
MN	Lake Park
MN	Mahnomen
MN	Mahnoman
MN	Moorhead
MN	Naytahwaush
MN	New York Mills
MN	Ogema
MN	Pelican Rapids
MN	Perham
MN	Ponsford
MN	Rothsay
MN	Twin Valley
MN	Ulen
MN	Underwood
MN	Waubun
MN	White Earth
MN	Winger
MN	Bemidji
MN	Bagley
MN	Baudette
MN	Bena
MN	Bigfork
MN	Big Fork
MN	Birchdale
MN	Blackduck
MN	Cass Lake
MN	Clearbrook
MN	Deer River
MN	Gonvick
MN	International Falls
MN	Kelliher
MN	Littlefork
MN	Northome
MN	Ponemah
MN	Red Lake
MN	Redby
MN	Remer
MN	Solway
MN	Thief River Falls
MN	Alvarado
MN	Argyle
MN	Badger
MN	Crookston
MN	East Grand Forks
MN	Fisher
MN	Goodridge
MN	Greenbush
MN	Grygla
MN	Hallock
MN	Karlstad
MN	Lancaster
MN	Middle River
MN	Newfolden
MN	Oklee
MN	Plummer
MN	Red Lake Falls
MN	Roseau
MN	St Hilaire
MN	St Vincent
MN	Stephen
MN	Viking
MN	Warren
MN	Warroad
MN	Angle Inlet
MN	Warroad
SD	Alcester
SD	Baltic
SD	Beresford
SD	Brandon
SD	Brookings
SD	Canistota
SD	Canton
SD	Centerville
SD	Chancellor
SD	Chester
SD	Colman
SD	Colton
SD	Dell Rapids
SD	Elk Point
SD	Elkton
SD	Flandreau
SD	Freeman
SD	Garretson
SD	Gayville
SD	Harrisburg
SD	Hartford
SD	Humboldt
SD	Hurley
SD	Irene
SD	Lennox
SD	Madison
SD	Marion
SD	Menno
SD	Montrose
SD	North Sioux City
SD	Olivet
SD	Parker
SD	Ramona
SD	Renner
SD	Rutland
SD	Salem
SD	Scotland
SD	Springfield
SD	Tabor
SD	Tea
SD	Tyndall
SD	Utica
SD	Valley Springs
SD	Vermillion
SD	Viborg
SD	Volga
SD	Wakonda
SD	Winfred
SD	Worthing
SD	Yankton
SD	Sioux Falls
SD	Sioux Falls
SD	Sioux Falls
SD	Sioux Falls
SD	Sioux Falls
SD	Sioux Falls
SD	Sioux Falls
SD	Watertown
SD	Waverly
SD	Arlington
SD	Big Stone City
SD	Castlewood
SD	Clark
SD	Clear Lake
SD	De Smet
SD	Estelline
SD	Florence
SD	Garden City
SD	Hayti
SD	Henry
SD	Lake Norden
SD	Lake Preston
SD	Milbank
SD	New Effington
SD	Raymond
SD	Revillo
SD	Rosholt
SD	Sisseton
SD	Agency Village
SD	South Shore
SD	Summit
SD	Toronto
SD	Waubay
SD	Webster
SD	White
SD	Willow Lake
SD	Wilmot
SD	Mitchell
SD	Alexandria
SD	Armour
SD	Forestburg
SD	Artesian
SD	Avon
SD	Bonesteel
SD	Bridgewater
SD	Carpenter
SD	Chamberlain
SD	Corsica
SD	Delmont
SD	Emery
SD	Ethan
SD	Ft Thompson
SD	Highmore
SD	Stephan
SD	Hitchcock
SD	Howard
SD	Huron
SD	Iroquois
SD	Kimball
SD	Lake Andes
SD	Marty
SD	Miller
SD	Mt Vernon
SD	Parkston
SD	Plankinton
SD	Platte
SD	Academy
SD	Stickney
SD	Tripp
SD	Wagner
SD	Wessington Springs
SD	White Lake
SD	Wolsey
SD	Woonsocket
SD	Aberdeen
SD	Bowdle
SD	Britton
SD	Langford
SD	Doland
SD	Eureka
SD	Faulkton
SD	Frankfort
SD	Frederick
SD	Gettysburg
SD	Groton
SD	Hoven
SD	Ipswich
SD	Langford
SD	Leola
SD	Mellette
SD	Redfield
SD	Roscoe
SD	Selby
SD	Stratford
SD	Tulare
SD	Warner
SD	Wetonka
SD	Westport
SD	Pierre
SD	Sioux Falls
SD	Pierre
SD	Blunt
SD	Burke
SD	Colome
SD	Ft Pierre
SD	Gregory
SD	Hamill
SD	Hayes
SD	Kadoka
SD	Kennebec
SD	Longvalley
SD	Lower Brule
SD	Martin
SD	Midland
SD	Mission
SD	 Kreek
SD	Mission
SD	Murdo
SD	Norris
SD	Onida
SD	Parmelee
SD	Philip
SD	Presho
SD	Rosebud
SD	St Francis
SD	White
SD	Wanblee
SD	White River
SD	Winner
SD	Witten
SD	Wood
SD	Mobridge
SD	Bison
SD	Dupree
SD	Eagle Butte
SD	Faith
SD	Herreid
SD	Isabel
SD	Lemmon
SD	Little Eagle
SD	McIntosh
SD	McLaughlin
SD	Pollock
SD	Ridgeview
SD	Timber Lake
SD	Wakpala
SD	Rapid City
SD	Rapid City
SD	Rapid City
SD	Sioux Falls
SD	Allen
SD	Batesland
SD	Belle Fourche
SD	Black Hawk
SD	Box Elder
SD	Buffalo
SD	Camp Crook
SD	Custer
SD	Deadwood
SD	Edgemont
SD	Dewey
SD	Enning
SD	Fairburn
SD	Hermosa
SD	Hill City
SD	Hot Springs
SD	Howes
SD	Interior
SD	Kyle
SD	Lead
SD	Manderson
SD	Nemo
SD	Newell
SD	New Underwood
SD	Oelrichs
SD	Oglala
SD	Opal
SD	Piedmont
SD	Pine Ridge
SD	Porcupine
SD	Ludlow
SD	Spearfish
SD	Sturgis
SD	Hereford
SD	Union Center
SD	Wall
SD	Wasta
SD	Whitewood
ND	Abercrombie
ND	Buffalo
ND	Casselton
ND	Cogswell
ND	Colfax
ND	Davenport
ND	Enderlin
ND	Fairmount
ND	Forman
ND	Ft Ransom
ND	Galesburg
ND	Gwinner
ND	Hankinson
ND	Harwood
ND	Hillsboro
ND	Hope
ND	Horace
ND	Hunter
ND	Kindred
ND	Lidgerwood
ND	Lisbon
ND	Mapleton
ND	Milnor
ND	Oriska
ND	Page
ND	Tower City
ND	Valley City
ND	Wahpeton
ND	Walcott
ND	West Fargo
ND	Wyndmere
ND	Fargo
ND	Fargo
ND	Fargo
ND	Grand Forks
ND	Grand Forks
ND	Grand Forks Afb
ND	Adams
ND	Buxton
ND	Cavalier
ND	Crystal
ND	Drayton
ND	Edinburg
ND	Emerado
ND	Finley
ND	Fordville
ND	Inkster
ND	Grafton
ND	Hatton
ND	Hoople
ND	Langdon
ND	Larimore
ND	McVille
ND	Manvel
ND	Mayville
ND	Minto
ND	Neche
ND	Northwood
ND	Park River
ND	Pembina
ND	Petersburg
ND	Portland
ND	St Thomas
ND	Thompson
ND	Walhalla
ND	Devils Lake
ND	Belcourt
ND	Bottineau
ND	Cando
ND	Dunseith
ND	Edmore
ND	Ft Totten
ND	Harvey
ND	Lakota
ND	Leeds
ND	Maddock
ND	Minnewaukan
ND	Munich
ND	New Rockford
ND	Oberon
ND	Rock Lake
ND	Rocklake
ND	Rolette
ND	Rolla
ND	Rugby
ND	St John
ND	Sheyenne
ND	Starkweather
ND	Warwick
ND	Wolford
ND	Jamestown
ND	Ashley
ND	Binford
ND	Buchanan
ND	Carrington
ND	Cooperstown
ND	Edgeley
ND	Ellendale
ND	Fessenden
ND	Forbes
ND	Fullerton
ND	Gackle
ND	Glenfield
ND	Goodrich
ND	Hurdsfield
ND	Kensal
ND	Kulm
ND	Lamoure
ND	Litchville
ND	McClusky
ND	Marion
ND	Medina
ND	Montpelier
ND	Oakes
ND	Pingree
ND	Robinson
ND	Rogers
ND	Spiritwood
ND	Steele
ND	Tappen
ND	Wimbledon
ND	Wing
ND	Wishek
ND	Woodworth
ND	Bismarck
ND	Bismarck
ND	Bismarck
ND	Baldwin
ND	Beulah
ND	Cannon Ball
ND	Carson
ND	Center
ND	Elgin
ND	Flasher
ND	Ft Yates
ND	Garrison
ND	Hague
ND	Hazelton
ND	Hazen
ND	Linton
ND	Mandan
ND	Menoken
ND	Napoleon
ND	New Salem
ND	St Anthony
ND	Selfridge
ND	Solen
ND	Sterling
ND	Strasburg
ND	Turtle Lake
ND	Underwood
ND	Washburn
ND	Wilton
ND	Zeeland
ND	Dickinson
ND	Amidon
ND	Beach
ND	Belfield
ND	Bowman
ND	Gladstone
ND	Glen Ullin
ND	Golva
ND	Halliday
ND	Hebron
ND	Hettinger
ND	Killdeer
ND	Marmarth
ND	Medora
ND	Mott
ND	New England
ND	Rhame
ND	Richardton
ND	Scranton
ND	South Heart
ND	Taylor
ND	Minot
ND	Minot
ND	Minot Afb
ND	Anamoose
ND	Berthold
ND	Bowbells
ND	Burlington
ND	Crosby
ND	Des Lacs
ND	Drake
ND	Glenburn
ND	Granville
ND	Kenmare
ND	Lignite
ND	Makoti
ND	Mandaree
ND	Max
ND	Mohall
ND	Newburg
ND	New Town
ND	Parshall
ND	Plaza
ND	Powers Lake
ND	White Shield
ND	Roseglen
ND	Sawyer
ND	Sherwood
ND	Stanley
ND	Surrey
ND	Towner
ND	Velva
ND	Westhope
ND	Williston
ND	Williston
ND	Alexander
ND	Cartwright
ND	Grenora
ND	Ray
ND	Tioga
ND	Trenton
ND	Watford City
MT	Absarokee
MT	Ashland
MT	Belfry
MT	Big Timber
MT	Birney
MT	Bridger
MT	Broadview
MT	Busby
MT	Clyde Park
MT	Columbus
MT	Cooke City
MT	Crow Agency
MT	Custer
MT	Decker
MT	Fishtail
MT	Fromberg
MT	Gardiner
MT	Grass Range
MT	Greycliff
MT	Hardin
MT	Ft Smith
MT	Harlowton
MT	Hysham
MT	Joliet
MT	Lame Deer
MT	Laurel
MT	Lavina
MT	Livingston
MT	Lodge Grass
MT	McLeod
MT	Martinsdale
MT	Melstone
MT	Melville
MT	Molt
MT	Mosby
MT	Nye
MT	Park City
MT	Pryor
MT	Rapelje
MT	Luther
MT	Red Lodge
MT	Reed Point
MT	Roberts
MT	Roundup
MT	Ryegate
MT	Sand Springs
MT	Shawmut
MT	Shepherd
MT	Springdale
MT	Wilsall
MT	Winnett
MT	Worden
MT	Wyola
MT	Billings
MT	Lockwood
MT	Billings
MT	Billings
MT	Billings
MT	Wolf Point
MT	Bainville
MT	Brockton
MT	Circle
MT	Culbertson
MT	Fairview
MT	Frazer
MT	Froid
MT	Glasgow
MT	Hinsdale
MT	Lambert
MT	Medicine Lake
MT	Nashua
MT	Opheim
MT	Plentywood
MT	Poplar
MT	Richey
MT	Saco
MT	Savage
MT	Scobey
MT	Sidney
MT	Vida
MT	Westby
MT	Miles City
MT	Alzada
MT	Baker
MT	Biddle
MT	Bloomfield
MT	Broadus
MT	Brusett
MT	Cohagen
MT	Colstrip
MT	Ekalaka
MT	Forsyth
MT	Glendive
MT	Hammond
MT	Ismay
MT	Jordan
MT	Kinsey
MT	Lindsay
MT	Plevna
MT	Powderville
MT	Rosebud
MT	Terry
MT	Volborg
MT	Wibaux
MT	Great Falls
MT	Great Falls
MT	Great Falls
MT	Augusta
MT	Babb
MT	Belt
MT	Brady
MT	Cut Bank
MT	Browning
MT	Bynum
MT	Carter
MT	Cascade
MT	Choteau
MT	Conrad
MT	Cut Bank
MT	Denton
MT	Dupuyer
MT	Dutton
MT	 Glacier Park
MT	Fairfield
MT	Floweree
MT	Ft Benton
MT	Ft Shaw
MT	Galata
MT	Geraldine
MT	Geyser
MT	Heart Butte
MT	Highwood
MT	Hobson
MT	Judith Gap
MT	Lewistown
MT	Moore
MT	Pendroy
MT	Power
MT	Roy
MT	Sand Coulee
MT	Shelby
MT	Simms
MT	Stanford
MT	Sunburst
MT	Sun River
MT	Ulm
MT	Valier
MT	Vaughn
MT	Winifred
MT	Havre
MT	Big Sandy
MT	Box Elder
MT	Chester
MT	Chinook
MT	Dodson
MT	Gildford
MT	Harlem
MT	Hays
MT	Loring
MT	Malta
MT	Rudyard
MT	Turner
MT	Whitewater
MT	Whitlash
MT	Zurich
MT	Helena
MT	Helena
MT	Basin
MT	Boulder
MT	Canyon Creek
MT	Clancy
MT	East Helena
MT	Lincoln
MT	Townsend
MT	White Sulphur Springs
MT	Wolf Creek
MT	Butte
MT	Alder
MT	Anaconda
MT	Avon
MT	Belgrade
MT	Bozeman
MT	Bozeman
MT	Cardwell
MT	Deer Lodge
MT	Dillon
MT	Divide
MT	Elliston
MT	Ennis
MT	Gallatin Gateway
MT	Garrison
MT	Glen
MT	Gold Creek
MT	Harrison
MT	Jackson
MT	Lima
MT	Manhattan
MT	Melrose
MT	Polaris
MT	Ramsay
MT	Sheridan
MT	Three Forks
MT	Twin Bridges
MT	West Yellowstone
MT	Whitehall
MT	Willow Creek
MT	Wisdom
MT	Wise River
MT	Missoula
MT	Missoula
MT	Missoula
MT	Missoula
MT	Missoula
MT	Alberton
MT	Arlee
MT	Bonner
MT	Greenough
MT	Charlo
MT	Clinton
MT	Condon
MT	Corvallis
MT	Darby
MT	Dixon
MT	Drummond
MT	Florence
MT	Frenchtown
MT	Hall
MT	Hamilton
MT	Helmville
MT	Hot Springs
MT	Lolo
MT	Noxon
MT	Ovando
MT	Pablo
MT	Paradise
MT	Philipsburg
MT	Plains
MT	Polson
MT	Ronan
MT	St Ignatius
MT	St Regis
MT	Seeley Lake
MT	Stevensville
MT	Superior
MT	Thompson Falls
MT	Trout Creek
MT	Victor
MT	Kalispell
MT	Bigfork
MT	Swan Lake
MT	Columbia Falls
MT	Dayton
MT	Eureka
MT	Fortine
MT	Hungry Horse
MT	Kila
MT	Lakeside
MT	Libby
MT	Marion
MT	Somers
MT	Trego
MT	Troy
MT	West Glacier
MT	Whitefish
IL	Antioch
IL	Arlington Heights
IL	Arlington Heights
IL	Elk Grove Village
IL	Rolling Meadows
IL	Barrington
IL	South Barrington
IL	Crystal Lake
IL	Cary
IL	Crystal Lake
IL	Bannockburn
IL	Deerfield
IL	Des Plaines
IL	Des Plaines
IL	Rosemont
IL	Fox Lake
IL	Fox River Grove
IL	Glencoe
IL	Glenview
IL	Glenview
IL	Gages Lake
IL	Grayslake
IL	Hainesville
IL	Grayslake
IL	Gurnee
IL	Harvard
IL	Hebron
IL	Highland Park
IL	Highwood
IL	Ingleside
IL	Island Lake
IL	Kenilworth
IL	Lake Bluff
IL	Lake Forest
IL	Lake Villa
IL	Lindenhurst
IL	Long Grove
IL	Lake Zurich
IL	Hawthorn Woods
IL	Lake Zurich
IL	Libertyville
IL	McHenry
IL	Johnsburg
IL	McHenry
IL	Morton Grove
IL	Mt Prospect
IL	Mundelein
IL	Vernon Hills
IL	Northbrook
IL	North Chicago
IL	Palatine
IL	Park Ridge
IL	Lincolnshire
IL	Prospect Heights
IL	Richmond
IL	Ringwood
IL	Round Lake Beach
IL	Round Lake
IL	Round Lake Heights
IL	Round Lake
IL	Round Lake Park
IL	Round Lake
IL	Palatine
IL	Skokie
IL	Skokie
IL	Spring Grove
IL	Wadsworth
IL	Old Mill Creek
IL	Wauconda
IL	Waukegan
IL	Beach Park
IL	Waukegan
IL	Great Lakes
IL	Buffalo Grove
IL	Wheeling
IL	Wilmette
IL	Winnetka
IL	Northfield
IL	Winthrop Harbor
IL	Wonder Lake
IL	Woodstock
IL	Beach Park
IL	Zion
IL	Addison
IL	Algonquin
IL	Bartlett
IL	Bellwood
IL	Bensenville
IL	Streamwood
IL	Bloomingdale
IL	Burlington
IL	Burilngton
IL	Carpentersville
IL	Cortland
IL	Creston
IL	Dekalb
IL	De Kalb
IL	Dundee
IL	West Dundee
IL	Sleepy Hollow
IL	Elburn
IL	Elgin
IL	Elgin
IL	Elgin
IL	Elmhurst
IL	Forest Park
IL	Franklin Park
IL	Hanover Park
IL	Geneva
IL	Genoa
IL	Gilberts
IL	Glen Ellyn
IL	Glendale Heights
IL	Hampshire
IL	Pingree Grove
IL	Huntley
IL	Itasca
IL	Kingston
IL	Kirkland
IL	Lombard
IL	Malta
IL	Maple Park
IL	Marengo
IL	Maywood
IL	Westchester
IL	Broadview
IL	Lake In the Hills
IL	Medinah
IL	Melrose Park
IL	Hillside
IL	Berkeley
IL	Northlake
IL	Melrose Park
IL	Northlake
IL	Stone Park
IL	Hoffman Estates
IL	River Grove
IL	Roselle
IL	St Charles
IL	St Charles
IL	Schiller Park
IL	South Elgin
IL	Sycamore
IL	Union
IL	Villa Park
IL	Oakbrook Terrace
IL	Villa Park
IL	Wasco
IL	Wayne
IL	West Chicago
IL	Wheaton
IL	Carol Stream
IL	Wheaton
IL	Winfield
IL	Wood Dale
IL	Hoffman Estates
IL	Schaumburg
IL	Schaumburg
IL	Schaumburg
IL	Evanston
IL	Evanston
IL	Evanston
IL	Oak Park
IL	Oak Park
IL	River Forest
IL	Beecher
IL	Berwyn
IL	Stickney
IL	Crest Hill
IL	Shorewood
IL	Blue Island
IL	Braceville
IL	Braidwood
IL	Calumet City
IL	Channahon
IL	Chicago Heights
IL	South Chicago Heights
IL	Ford Heights
IL	Lynwood
IL	Sauk Village
IL	South Chicago Heights
IL	Chicago Ridge
IL	Coal City
IL	Crete
IL	Dolton
IL	Dwight
IL	Elwood
IL	Flossmoor
IL	Frankfort
IL	Gardner
IL	Glenwood
IL	Harvey
IL	Dixmoor
IL	Phoenix
IL	Harvey
IL	Phoenix
IL	Markham
IL	Hazel Crest
IL	Homewood
IL	Joliet
IL	Joliet
IL	Joliet
IL	Joliet
IL	Joliet
IL	Rockdale
IL	Lansing
IL	Lemont
IL	Bolingbrook
IL	Lockport
IL	Manhattan
IL	Matteson
IL	Mazon
IL	Crestwood
IL	Midlothian
IL	Romeoville
IL	Minooka
IL	Mokena
IL	Monee
IL	Morris
IL	New Lenox
IL	Oak Forest
IL	Oak Lawn
IL	Bridgeview
IL	Hometown
IL	Hickory Hills
IL	Justice
IL	Burbank
IL	Odell
IL	Olympia Fields
IL	Orland Park
IL	Palos Heights
IL	Palos Park
IL	Palos Hills
IL	Park Forest
IL	Orland Park
IL	Peotone
IL	Posen
IL	Ransom
IL	Richton Park
IL	Robbins
IL	South Holland
IL	South Wilmington
IL	Steger
IL	Thornton
IL	Tinley Park
IL	Country Club Hills
IL	Willow Springs
IL	Wilmington
IL	Custer Park
IL	Worth
IL	University Park
IL	Orland Hills
IL	Tinley Park
IL	Bolingbrook
IL	Homer Glen
IL	Summit
IL	Bedford Park
IL	Aurora
IL	Aurora
IL	Aurora
IL	Aurora
IL	Aurora
IL	Batavia
IL	Big Rock
IL	Bristol
IL	Brookfield
IL	Clarendon Hills
IL	Downers Grove
IL	Downers Grove
IL	Woodridge
IL	Earlville
IL	Hinckley
IL	Hinsdale
IL	Downers Grove
IL	Oak Brook
IL	La Grange Highlands
IL	La Grange
IL	Hodgkins
IL	Countryside
IL	La Grange Park
IL	Burr Ridge
IL	Willowbrook
IL	Burr Ridge
IL	Leland
IL	Lisle
IL	Lyons
IL	Millbrook
IL	Montgomery
IL	Naperville
IL	Newark
IL	North Aurora
IL	Oswego
IL	Plainfield
IL	Plano
IL	North Riverside
IL	Riverside
IL	Sandwich
IL	Serena
IL	Shabbona
IL	Sheridan
IL	Somonauk
IL	Steward
IL	Sugar Grove
IL	Warrenville
IL	Waterman
IL	Western Springs
IL	Westmont
IL	Yorkville
IL	Darien
IL	Naperville
IL	Naperville
IL	Naperville
IL	Plainfield
IL	Plainfield
IL	Chicago
IL	Chicago
IL	Chicago
IL	Chicago
IL	Chicago
IL	Chicago
IL	Chicago
IL	Chicago
IL	Chicago
IL	Chicago
IL	Chicago
IL	Chicago
IL	Chicago
IL	Chicago
IL	Chicago
IL	Chicago
IL	Chicago
IL	Chicago
IL	Chicago
IL	Chicago
IL	Chicago
IL	Chicago
IL	Chicago
IL	Chicago
IL	Chicago
IL	Chicago
IL	Chicago
IL	Chicago
IL	Burnham
IL	Chicago
IL	Chicago
IL	Chicago
IL	Chicago
IL	Chicago
IL	Chicago
IL	Chicago
IL	Chicago
IL	Chicago
IL	Chicago
IL	Chicago
IL	Chicago
IL	Chicago
IL	Chicago
IL	Chicago
IL	Chicago
IL	Chicago
IL	Chicago
IL	Chicago
IL	Chicago
IL	Chicago
IL	Chicago
IL	Chicago
IL	Chicago
IL	Norridge
IL	Harwood Heights
IL	Chicago
IL	Elmwood Park
IL	Lincolnwood
IL	Niles
IL	Alsip
IL	Merrionette Park
IL	Cicero
IL	Evergreen Park
IL	Riverdale
IL	Calumet Park
IL	Chicago
IL	Riverdale
IL	Kankakee
IL	Aroma Park
IL	Ashkum
IL	Bonfield
IL	Bourbonnais
IL	Bradley
IL	Chatsworth
IL	Chebanse
IL	Cissna Park
IL	Clifton
IL	Crescent City
IL	Cullom
IL	Danforth
IL	Donovan
IL	Gibson City
IL	Gilman
IL	Grant Park
IL	Herscher
IL	Hoopeston
IL	Kempton
IL	Ludlow
IL	Manteno
IL	Milford
IL	Momence
IL	Onarga
IL	Paxton
IL	Pembroke Township
IL	Piper City
IL	Reddick
IL	Rossville
IL	St Anne
IL	Sheldon
IL	Thawville
IL	Watseka
IL	Woodland
IL	Ashton
IL	Belvidere
IL	Byron
IL	Caledonia
IL	Capron
IL	Chadwick
IL	Chana
IL	Cherry Valley
IL	Dakota
IL	Dixon
IL	Nelson
IL	Durand
IL	East Dubuque
IL	Elizabeth
IL	Forreston
IL	Franklin Grove
IL	Freeport
IL	Galena
IL	Garden Prairie
IL	Hanover
IL	Lanark
IL	Lena
IL	Lindenwood
IL	Milledgeville
IL	Monroe Center
IL	Mt Carroll
IL	Mt Morris
IL	Nachusa
IL	Orangeville
IL	Oregon
IL	Pearl City
IL	Pecatonica
IL	Seward
IL	Polo
IL	Poplar Grove
IL	Kings
IL	Rochelle
IL	Rock Falls
IL	Rockton
IL	Roscoe
IL	Savanna
IL	Scales Mound
IL	Shannon
IL	Shirland
IL	South Beloit
IL	Sterling
IL	Stillman Valley
IL	Stockton
IL	Warren
IL	Winnebago
IL	Rockford
IL	Rockford
IL	Rockford
IL	Rockford
IL	Rockford
IL	Rockford
IL	Rockford
IL	Loves Park
IL	Rockford
IL	Machesney Park
IL	Rock Island
IL	Aledo
IL	Andalusia
